"cohort","timeframe","eventSelector","scanStart","scanEnd","overallEvents","overallUniqueTickers","intervals","requiredObservations","configuredRatio","requiredExpandedIntervals","effectiveRatio","baseline","passEvents","failEvents","unknownEvents","passUniqueTickers","passRate","passUniqueTickerRate","group","horizonSessions","eligible","unavailable","smallSample","meanReturn","positiveReturnRatio","q25Return","medianReturn","q75Return","medianMfe","medianMae"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","6","7","1","6","1","false","1","3024","0","1","0.00033057851239669424","0.001092896174863388","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","6","7","1","6","1","false","1","3024","0","1","0.00033057851239669424","0.001092896174863388","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","6","7","1","6","1","false","1","3024","0","1","0.00033057851239669424","0.001092896174863388","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","6","7","1","6","1","false","1","3024","0","1","0.00033057851239669424","0.001092896174863388","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","PASS","20","397","0","false","0.006271234103452195","0.5289672544080605","-0.036120401337792596","0.0054555373704310295","0.04361948955916484","0.04726799653078917","-0.03391502744034036"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","PASS","60","397","0","false","0.013834100064862152","0.5365239294710328","-0.051333668847508784","0.007692307692307665","0.07466401194624184","0.08406304728546399","-0.07764705882352951"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","PASS","120","397","0","false","0.05726357588057948","0.6272040302267002","-0.037953795379537913","0.0303537284894837","0.13549337260677463","0.1206896551724137","-0.11549037580201649"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","PASS","245","396","1","false","0.2146820366194653","0.6944444444444444","-0.027982061290196203","0.14142175883383723","0.36879438283318927","0.26054607508532424","-0.14933976797801735"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","FAIL","20","2628","0","false","0.016519505105193323","0.5837138508371386","-0.026599581327584637","0.013511368334022333","0.05575928457507401","0.051912568306010876","-0.032358581481072124"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","FAIL","60","2628","0","false","0.03402318684702738","0.5730593607305936","-0.04814733352388101","0.019854956160268222","0.09854783114059262","0.09030929534738019","-0.0752589638834939"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","FAIL","120","2628","0","false","0.0789287499125995","0.6289954337899544","-0.05007761482867412","0.04922066248866097","0.17266283666337473","0.14099926227425286","-0.11906366760098802"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","FAIL","245","2627","1","false","0.2127476482649046","0.7072706509326228","-0.026038818369163386","0.14363885088919282","0.37173601265586187","0.2789940057336462","-0.1454545454545455"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.5","4","0.5","false","397","2628","0","274","0.1312396694214876","0.2994535519125683","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","PASS","20","30","0","false","0.01440305446781415","0.5333333333333333","-0.03846924855381495","0.009936275601068578","0.06422790175609727","0.04817524945228968","-0.02626386762200883"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","PASS","60","30","0","false","0.006290139968055711","0.43333333333333335","-0.0858991775588267","-0.008274509803921581","0.05663818658231512","0.08210938042619675","-0.10715676445413824"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","PASS","120","30","0","false","0.05443118871327151","0.5333333333333333","-0.09195027249302537","0.024544745284132863","0.14702614779386003","0.13082726938164158","-0.1715610510046368"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","PASS","245","30","0","false","0.5392771804651465","0.8","0.03670303523845925","0.2634691595940438","0.47974176313446126","0.38073656915914433","-0.19216222950568307"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","FAIL","20","2995","0","false","0.015182252995487207","0.5769616026711185","-0.027500961063523732","0.012269938650306678","0.05393249089202046","0.051355206847360835","-0.032432432432432434"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","FAIL","60","2995","0","false","0.031624830905074015","0.5696160267111853","-0.04821801761456934","0.018076644974692746","0.09627631650549462","0.08881578947368429","-0.0756102606537028"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","FAIL","120","2995","0","false","0.07630232345025166","0.6297161936560934","-0.04778426851650125","0.04658981748318913","0.16779161065949777","0.13759479956663045","-0.11786766675596039"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","FAIL","245","2993","2","false","0.20973065254903378","0.7046441697293685","-0.026678932842686298","0.1420059582919564","0.37037037037037046","0.277056277056277","-0.14621212121212124"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.75","6","0.75","false","30","2995","0","25","0.009917355371900827","0.0273224043715847","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","PASS","20","4","0","true","0.04734821005071596","0.75","0.022945615299720362","0.06094807040993855","0.08535066516093415","0.08646268101394639","-0.01883664265816426"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","PASS","60","4","0","true","-0.02557831983958661","0.25","-0.08015289432280315","-0.04101705543321976","0.013557519049996775","0.10239782219370597","-0.14208459034091186"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","PASS","120","4","0","true","0.028564047234899748","0.5","-0.15410450361732858","-0.012478832866169243","0.17018971798605909","0.2004537835968162","-0.1654952640126195"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","PASS","245","4","0","true","0.17979955464946973","0.75","0.013941070933816635","0.14271347208401264","0.30857195579966573","0.24266792952916172","-0.20181674778387143"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","FAIL","20","3021","0","false","0.015131925360912193","0.5762992386626945","-0.027913468248429885","0.0121212121212122","0.05392912172573183","0.0512631578947369","-0.032432432432432434"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","FAIL","60","3021","0","false","0.03144898577924421","0.5686858656074147","-0.04837545126353793","0.017893544733861733","0.09625668449197855","0.0887337986041874","-0.0756102606537028"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","FAIL","120","3021","0","false","0.07614834101488323","0.6289308176100629","-0.04800724637681164","0.046391752577319645","0.1674107142857142","0.13746223564954674","-0.11802519928002064"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","FAIL","245","3019","2","false","0.21304503487069054","0.7055316329910566","-0.026379829374135688","0.1434021154846541","0.37116806900367394","0.2777366863905326","-0.14640522875816997"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","0.875","7","0.875","false","4","3021","0","4","0.001322314049586777","0.004371584699453552","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","PASS","20","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","PASS","60","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","PASS","120","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","PASS","245","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","FAIL","20","3025","0","false","0.01517452540678301","0.5765289256198347","-0.02781186094069532","0.012269938650306678","0.05393586005830908","0.0512631578947369","-0.03238279362010632"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","FAIL","60","3025","0","false","0.031373577771814355","0.5682644628099174","-0.048484848484848464","0.01787101787101797","0.09622577354641293","0.0887337986041874","-0.07567049808429116"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","FAIL","120","3025","0","false","0.07608541963467831","0.6287603305785124","-0.04807692307692313","0.046391752577319645","0.1674107142857142","0.1375494071146246","-0.11850649350649356"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","FAIL","245","3023","2","false","0.21300104482077822","0.7055904730400264","-0.026379829374135688","0.1434021154846541","0.37116806900367394","0.2773375594294769","-0.14648910411622273"
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, Prime 2 years","MONTHLY","NEAR_ENTERED","2023-05-08","2025-05-02","3025","915","8","9","1","8","1","false","0","3025","0","0","0","0","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","PASS","20","23","16","true","0.015617790016106003","0.6956521739130435","-0.010712253070770006","0.004911875180583669","0.03815959172151151","0.04852071005917158","-0.019936434556486526"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","PASS","60","0","39","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","PASS","120","0","39","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","PASS","245","0","39","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","FAIL","20","143","124","false","0.040684872975411415","0.7622377622377622","0.0023238925199708937","0.031132398221005886","0.05992170022371368","0.06632852126414357","-0.025599999999999956"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","FAIL","60","0","267","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","FAIL","120","0","267","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","FAIL","245","0","267","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","0.6666666666666666","2","0.6666666666666666","false","39","267","0","33","0.12745098039215685","0.20625","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","PASS","20","4","0","true","0.06775682728342952","0.75","-0.01621998844644218","0.048845665555120044","0.13282248128499174","0.07905513067516479","-0.013361550966007774"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","PASS","60","0","4","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","PASS","120","0","4","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","PASS","245","0","4","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","FAIL","20","162","140","false","0.03645752281926268","0.7530864197530864","0.0008543237461972053","0.02823139245341233","0.0571389956124666","0.06507790368271948","-0.025255123917331257"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","FAIL","60","0","302","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","FAIL","120","0","302","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","FAIL","245","0","302","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","3","4","1","3","1","false","4","302","0","4","0.013071895424836602","0.025","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","PASS","20","37","19","false","0.018936065886452847","0.7297297297297297","-0.002136752136752129","0.014193548387096744","0.044895911713067393","0.04950495049504955","-0.019936434556486526"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","PASS","60","0","56","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","PASS","120","0","56","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","PASS","245","0","56","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","FAIL","20","129","121","false","0.04245357804694198","0.7596899224806202","0.002178649237472685","0.031746031746031855","0.06490233144297419","0.06767337807606255","-0.026853955794257423"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","FAIL","60","0","250","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","FAIL","120","0","250","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","FAIL","245","0","250","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.5","2","0.5","false","56","250","0","44","0.1830065359477124","0.275","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","PASS","20","12","6","true","0.023378388052949683","0.6666666666666666","-0.0077539776843144614","0.009758359564608798","0.041392359593374395","0.08444589893613175","-0.019796493853070585"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","PASS","60","0","18","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","PASS","120","0","18","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","PASS","245","0","18","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","FAIL","20","154","134","false","0.0382896451247979","0.7597402597402597","0.0021938973424382446","0.03068213620097293","0.059333351447146854","0.06443832599118937","-0.025255123917331257"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","FAIL","60","0","288","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","FAIL","120","0","288","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","FAIL","245","0","288","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","0.7","3","0.75","true","18","288","0","18","0.058823529411764705","0.1125","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","PASS","20","0","0","true","","","","","","",""
